state_name,district_name,block_name,panchayat_name,villagen_name,habitation_name,habitation_id,households,house_connection_by_pws,ispws,gen_current_pop,sc_current_pop,st_current_pop,total_current_pop,water_quality_contamination,update_date
Karnataka,"Chik Ballapur",Chikballapur,Ajjavara,NA,Thippanahally,0000384400,65,0,Yes,150,120,15,285,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Ajjavara,NA,Sonnapura,0000384402,54,1,Yes,165,138,0,303,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Ajjavara,NA,Chilumenahally,0000384405,55,0,Yes,142,135,0,277,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Patrenahally,NA,Poojanahally,0000384408,95,0,Yes,112,314,4,430,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Patrenahally,NA,"Adavigollavara Hally",0000384411,184,65,Yes,522,250,1,773,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kondenahally,NA,Bommanahally,0000384416,136,11,Yes,303,238,0,541,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kondenahally,NA,"Thala Hally",0000384420,167,42,Yes,459,312,0,771,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddamarali,NA,Dhoddamarali,0000384424,189,88,Yes,626,240,5,871,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddamarali,NA,Kolavanahally,0000384426,266,91,Yes,850,417,0,1267,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Agalagurki,NA,Chikkakadiganahally,0000384436,192,59,Yes,260,450,0,710,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kuppahally,NA,Mavahally,0000384441,90,12,Yes,2,418,0,420,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kuppahally,NA,Erenahally,0000384447,62,0,Yes,4,7,273,284,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Nandhi,NA,Nandhi,0000384448,728,199,Yes,2579,468,75,3122,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Nandhi,NA,"Singati Kadhirena Hally",0000384450,121,35,Yes,0,676,0,676,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Doddihally,0000384258,20,0,Yes,35,85,0,120,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Pathuru,0000384264,48,0,Yes,122,98,8,228,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Nallappanahally,0000384266,114,0,Yes,398,192,0,590,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Mandikal,NA,Hosahally,0000384269,59,0,Yes,163,70,1,234,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Vakrahally,0000384272,21,0,Yes,39,44,20,103,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Nagasanaahlly,0000384275,33,0,Yes,99,0,62,161,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Siddaganahally,0000384276,41,0,Yes,1,15,201,217,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,R.chokkanahally,0000384283,64,0,Yes,150,125,0,275,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Aruru,NA,Basavanaparthi,0000384297,40,0,Yes,75,61,0,136,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Pillagundlahally,0000384301,40,0,Yes,117,63,30,210,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Aruru,NA,Dhombaragudisalu,0000384304,80,0,Yes,340,150,0,490,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Peresandra,NA,Haleperesandra,0000384322,92,18,Yes,264,168,0,432,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Peresandra,NA,"Yelagala Hally",0000384327,84,0,Yes,239,152,0,391,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Samasenahally,0000384330,71,0,Yes,120,140,45,305,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Gowdanahally,0000384333,60,11,Yes,242,37,59,338,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Reddihally,0000384336,46,0,Yes,180,49,4,233,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Ramaganaparthy,0000384347,81,0,Yes,176,230,0,406,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Muddenahally,NA,Bandahally,0000384458,122,4,Yes,255,286,0,541,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Muddenahally,NA,Gantiganahally,0000384467,39,0,Yes,97,23,62,182,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Muddenahally,NA,Korlahally,0000384468,68,1,Yes,46,55,210,311,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Muddenahally,NA,Chikkamuddenahally,0000384472,20,0,Yes,92,15,5,112,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Posettihally,NA,Kolimihally,0000384491,87,2,Yes,492,36,59,587,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Lingashettipura,0000384497,114,25,Yes,163,293,32,488,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Susepalya,0000384502,67,35,Yes,223,44,1,268,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Yalagere,0000384515,102,0,Yes,313,106,0,419,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Nasthimmanahally,0000384523,60,0,Yes,172,138,2,312,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Harobande,NA,Marasanaahlly,0000384526,261,62,Yes,645,470,25,1140,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Harobande,NA,Akalathimmanahally,0000384530,63,0,Yes,258,13,0,271,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Harobande,NA,Guvvalakanahally,0000384536,96,0,Yes,260,75,111,446,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Sulikunte,0001623842,119,9,Yes,385,192,36,613,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,"Dinne Gerahalli",0001623843,18,0,Yes,32,19,0,51,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Beeraganahalli,0001623855,35,0,Yes,103,9,0,112,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dibburu,NA,"D Kurubarahalli",0001872319,23,0,No,114,0,18,132,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Muddenahally,NA,"Nasikunte Hosur",0000384463,121,0,Yes,108,47,374,529,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Thippenahally,NA,Mustoor,0000384475,667,61,Yes,1851,1315,190,3356,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Thippenahally,NA,Kanajenahally,0000384476,245,52,Yes,727,213,29,969,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Thippenahally,NA,Ankanagondhi,0000384477,177,167,Yes,355,395,8,758,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Thippenahally,NA,Dinnehosahally,0000384479,175,135,Yes,404,287,19,710,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Posettihally,NA,Dhoddeganahally,0000384480,147,0,Yes,338,266,30,634,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Posettihally,NA,Ragimakalahally,0000384483,121,20,Yes,184,119,235,538,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Posettihally,NA,Motlur,0000384489,67,54,Yes,103,213,3,319,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Posettihally,NA,Balakuntahally,0000384493,157,15,Yes,296,476,0,772,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Kavarnahally,0000384498,136,43,Yes,363,147,56,566,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Gondhihally,0000384500,37,0,Yes,109,49,0,158,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,"Honnagiriyappana Hally",0000384504,56,0,Yes,108,101,42,251,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Kurlahally,0000384505,61,4,Yes,114,107,44,265,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Barlahally,0000384507,18,0,Yes,33,31,13,77,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Avalagurki,NA,Gerahally,0000384508,149,29,Yes,383,238,105,726,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Mogalakuppe,0000384514,51,0,Yes,180,13,33,226,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Sadenahally,0000384518,85,0,Yes,0,0,416,416,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Harobande,NA,Hunegal,0000384529,166,59,Yes,388,412,14,814,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Harobande,NA,"Gandla Hally",0000384531,67,0,Yes,258,63,2,323,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Katarikarenahalli,0001623848,119,0,Yes,221,143,111,475,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Gongadipura,0001623851,15,0,Yes,45,32,0,77,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Gollahally,NA,Marappanahalli,0001623853,154,1,Yes,346,241,177,764,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kuppahally,NA,Chikkasagarahalli,0001623859,55,7,Yes,151,39,19,209,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kuppahally,NA,Kothanura,0001833292,216,0,Yes,748,302,6,1056,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Goramillahally,0000384255,17,0,Yes,36,47,0,83,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Mandikal,NA,Nelamanaparthi,0000384260,36,0,Yes,46,59,136,241,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Addagal,0000384265,95,0,Yes,235,185,20,440,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Kammaguttahally,0000384270,63,0,Yes,190,86,38,314,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Dhinnahally,0000384281,20,0,Yes,36,61,1,98,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Bommaganahally,0000384282,89,20,Yes,156,254,6,416,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Dinnahally,0000384286,19,0,No,49,25,7,81,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,Udagirinallappanahally,0000384290,60,0,Yes,0,0,283,283,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kammaguttahally,NA,P.chokkanahally,0000384293,73,13,Yes,241,49,53,343,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Bandahally,0000384299,78,1,Yes,175,135,240,550,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Addagallu,NA,Bogaparthy,0000384302,81,0,Yes,355,90,35,480,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Peresandra,NA,Shettvarahally,0000384315,71,6,Yes,222,96,1,319,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Peresandra,NA,"Ramaswami Hally",0000384316,18,0,Yes,57,25,0,82,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Peresandra,NA,Kasavaguttahally,0000384326,68,0,Yes,189,120,0,309,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Peresandra,NA,Gantiganahudya,0000384328,72,0,Yes,52,205,0,257,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Dhoddapayalagurki,0000384329,111,50,Yes,361,55,75,491,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Chikkapayalagurki,0000384331,168,68,Yes,295,395,110,800,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,H.kurubarahally,0000384332,11,0,Yes,1,59,0,60,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Haristhala,0000384334,91,51,Yes,366,56,89,511,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Maravanahally,0000384340,46,20,Yes,69,144,12,225,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dhoddapayalagurki,NA,Bayyappanahally,0000384345,74,10,Yes,295,45,0,340,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Angarekanahally,NA,Badhaniganahally,0000384353,31,5,Yes,91,74,3,168,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Angarekanahally,NA,Maralakunte,0000384363,140,10,Yes,428,166,67,661,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Angarekanahally,NA,Chikkathimmaganahalli,0000384365,57,0,Yes,181,27,50,258,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dibburu,NA,Puradagadda,0000384378,78,21,Yes,195,86,55,336,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dibburu,NA,Dhoddathammanaahlly,0000384381,166,54,Yes,382,101,95,578,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dibburu,NA,Nallimaradhahally,0000384387,121,42,Yes,351,146,2,499,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Dibburu,NA,Gollu,0000384389,185,31,Yes,197,103,100,400,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Manchanabale,NA,Kamasettihally,0000384394,71,1,Yes,62,99,143,304,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Ajjavara,NA,Ajjavara,0000384396,375,133,Yes,960,469,175,1604,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Ajjavara,NA,Nugathihally,0000384399,132,1,Yes,392,189,48,629,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Patrenahally,NA,Patrenahally,0000384407,321,110,Yes,980,418,0,1398,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Patrenahally,NA,Muthakadhahally,0000384412,71,0,Yes,172,156,0,328,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kondenahally,NA,Kondenahally,0000384415,165,61,Yes,595,199,0,794,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kondenahally,NA,Thimmanaahlly,0000384421,167,81,Yes,579,160,0,739,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Kondenahally,NA,"Nakkala Hally",0000384423,70,0,Yes,119,196,18,333,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Agalagurki,NA,Agalagurki,0000384434,732,225,Yes,2133,571,123,2827,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Agalagurki,NA,Sriramapura,0000384437,364,76,Yes,525,544,150,1219,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Agalagurki,NA,Chokkahally,0000384438,221,36,Yes,564,225,110,899,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Nandhi,NA,"Sulthana Pet",0000384451,370,109,Yes,904,195,489,1588,NA,2024-06-07
Karnataka,"Chik Ballapur",Chikballapur,Muddenahally,NA,Muddenahally,0000384454,81,28,Yes,267,3,64,334,NA,2024-06-07
