state_name,district_name,block_name,panchayat_name,villagen_name,habitation_name,habitation_id,households,house_connection_by_pws,ispws,gen_current_pop,sc_current_pop,st_current_pop,total_current_pop,water_quality_contamination,update_date
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Lakkenahally,0000363192,90,0,Yes,356,0,0,356,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,"Vanigara Hally",0000363202,114,0,Yes,267,135,0,402,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Kamaluru,0000363207,84,0,Yes,243,85,0,328,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Cheelenahally,0000363211,161,0,Yes,269,317,59,645,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Karnala,0000363224,196,0,Yes,373,353,61,787,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Hosahally,0000363226,100,0,Yes,309,65,0,374,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Hirenaguddadahally,0000363227,81,0,Yes,0,0,324,324,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Peddathimmanahally,0000363231,87,0,Yes,10,0,336,346,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Hiremuddenahally,0000363232,245,1,Yes,505,458,15,978,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Gurvaihanapalya,0001623761,20,0,Yes,0,59,0,59,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Narasapura,0001623762,22,0,Yes,33,17,0,50,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,"Beeraihanapalya Colo",0001623766,28,3,Yes,90,15,0,105,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,"Karepura Colony",0001623768,19,0,Yes,36,12,1,49,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadripura,NA,"Hadripura Colony",0001623771,35,0,Yes,141,60,12,213,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadripura,NA,Basappanapalya,0001623772,13,0,Yes,30,16,2,48,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Yakaralahally,0001623776,28,0,Yes,24,52,9,85,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Ragralagutte,0001623782,14,0,Yes,5,52,0,57,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,"Putligayana Palya",0001659177,42,0,Yes,163,6,0,169,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kadanuru,NA,"R G Nagar",0001873181,40,0,Yes,144,34,0,178,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Vaddarapalya,0000363081,120,0,Yes,271,221,0,492,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Ramaianahapalya,0000363084,109,0,Yes,211,225,0,436,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Anthrahally,0000363086,211,30,Yes,590,254,0,844,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kestur,NA,Anagalapura,0000363091,54,6,Yes,215,0,0,215,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kestur,NA,Honnaghatta,0000363092,160,0,Yes,442,209,0,651,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kestur,NA,Galipooje,0000363095,65,0,Yes,107,161,0,268,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kestur,NA,Koogonahally,0000363097,80,0,Yes,115,146,39,300,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kodigehally,NA,Kurubarahally,0000363102,599,8,Yes,1833,564,0,2397,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kodigehally,NA,"K. Hosahally",0000363103,95,0,Yes,289,89,3,381,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Konaghatta,NA,Hamam,0000363112,215,152,Yes,742,116,0,858,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Majarahosahally,NA,Majarahosahally,0000363116,240,23,Yes,783,177,0,960,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Majarahosahally,NA,Hosahudya,0000363122,135,0,Yes,439,103,0,542,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melekote,NA,Chowgondanahally,0000363131,92,0,Yes,326,27,7,360,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melekote,NA,Sachumata,0000363136,58,0,Yes,103,49,84,236,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,Melinajoganahally,0000363137,167,17,Yes,450,163,52,665,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,"S. S. Ghati",0000363139,197,0,Yes,154,627,0,781,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,Thuruvanahally,0000363143,168,0,Yes,576,9,83,668,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Sakkare Gollahally",NA,Konenahally,0000363170,178,0,Yes,704,0,0,704,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Ganadal,0000363185,29,0,Yes,108,0,0,108,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Siravara,0000362977,263,22,Yes,495,161,0,656,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Somashettihally,0000362979,165,0,Yes,630,30,0,660,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Srinivasapura,0000362980,45,0,Yes,174,6,0,180,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Bommanahally,0000362985,210,118,Yes,114,199,987,1300,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,Heggadahally,0000362988,214,48,Yes,787,150,31,968,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,Seegehally,0000362991,162,0,Yes,420,200,60,680,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,Vasudevanahally,0000362994,29,0,Yes,103,3,3,109,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,"Gulya Nandigunda",0000362997,143,64,Yes,265,306,7,578,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,Gulya,0000362998,108,3,Yes,312,116,0,428,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,Oodhanahally,0000362999,61,0,Yes,169,56,23,248,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Honnavara,NA,Purushanahally,0000363009,100,44,Yes,406,57,4,467,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Thippayanapalya,0000363023,48,0,Yes,173,0,25,198,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hulikunte,NA,Hulikunte,0000363037,288,175,Yes,935,88,150,1173,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hulikunte,NA,Chikkayellaiaapalya,0000363040,23,0,Yes,104,32,0,136,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hulikunte,NA,"Hulikunte Colony",0000363041,26,0,Yes,0,95,0,95,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kadanuru,NA,Bokipura,0000363062,61,0,Yes,245,34,0,279,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kanasavadi,NA,"M. G. Ramarayanapalya",0000363065,14,0,Yes,45,12,2,59,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kanasavadi,NA,Kenchagadahally,0000363069,172,0,Yes,614,81,0,695,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kanasavadi,NA,Udhichikkanahally,0000363072,61,0,Yes,313,0,0,313,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Garudagallu,0000363189,75,0,Yes,238,44,0,282,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Nellukunte,0000363208,97,0,Yes,273,115,0,388,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Nagashettyhally,0000363212,68,0,Yes,151,92,32,275,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Byrapura,0000363213,131,0,Yes,255,183,87,525,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Naraganahally,0000363216,45,0,Yes,22,146,0,168,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Kondasanda,0000363219,50,0,Yes,197,0,0,197,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Sunnaghattahally,0000363225,94,0,Yes,376,0,0,376,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Chikkamuddenahally,0000363230,115,0,Yes,264,144,51,459,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Balenahally,0000363236,81,0,Yes,304,17,0,321,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Avalaiahnapalya,0001623756,35,0,Yes,0,130,0,130,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Ajjanakatte,0001623770,101,35,Yes,182,45,9,236,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Honnavara,NA,"Kammasanddra Dinne Colony",0001623774,15,0,Yes,12,40,0,52,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Kattehindalahally,0001623778,22,0,Yes,52,29,0,81,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melekote,NA,"Bedikere Cross",0001623799,12,0,Yes,18,33,0,51,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,"Hosahally Palya",0001659176,40,0,Yes,0,159,0,159,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,"Kamalur Palya",0001659178,30,0,Yes,102,20,0,122,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,"Majarahosahally Dinne Thanda",0001659179,48,0,Yes,110,0,37,147,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Dargajogihalli,NA,Dargajogihalli,0001722433,2494,444,Yes,8919,634,164,9717,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Chikkagundappanayakanally,0000362873,18,0,Yes,58,0,0,58,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Guttahally,0000362880,16,0,Yes,112,0,0,112,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Gowdanakunte,0000362881,106,2,Yes,397,80,0,477,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Kamenahally,0000362891,53,0,Yes,260,0,96,356,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bashettihalli,NA,Bashettihalli,0000362893,2109,219,Yes,3892,884,333,5109,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Jyothipura,0000362911,63,0,Yes,48,50,92,190,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,"M. Kalenahally",0000362913,70,20,Yes,215,105,0,320,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Adkavala,0000362918,80,0,Yes,230,250,0,480,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Alappanahally,0000362921,95,80,Yes,280,110,50,440,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Benachihatti,0000362923,60,0,Yes,0,350,0,350,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Hanumanthaianapalya,0000362924,20,0,Yes,0,120,0,120,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,"Channadevi Agrahara",0000362925,81,45,Yes,171,97,0,268,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,Madhure,0000362927,95,64,Yes,259,121,0,380,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,Bandaianapalya,0000362934,88,0,Yes,350,0,0,350,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Ramapura,0000362941,171,0,Yes,422,227,101,750,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Karepura,0000362948,154,0,Yes,486,137,11,634,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddatumukuru,NA,"Karim Sonnenahally",0000362956,162,0,Yes,427,85,134,646,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadonahlly,NA,Nellagudige,0000362967,52,0,Yes,120,108,3,231,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Aralumallige,NA,"Khane Hosahally",0000362864,89,0,Yes,180,138,36,354,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Aralumallige,NA,Ekashipura,0000362865,215,0,Yes,792,66,21,879,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Banavathi,0000362871,280,0,Yes,696,424,0,1120,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Gundappanayakanahlly,0000362874,150,0,Yes,678,0,0,678,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Pacharlahally,0000362875,60,0,Yes,358,22,0,380,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Marimakalahalli,0000362877,96,0,Yes,386,0,0,386,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Arodi,NA,Hanumanthapura,0000362879,60,0,Yes,11,301,0,312,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bashettihalli,NA,"Arehalli Guddadahalli",0000362894,506,195,Yes,1450,487,126,2063,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Mallegowdanahally,0000362908,80,0,Yes,401,0,0,401,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Seeragondanahally,0000362912,37,0,Yes,160,0,0,160,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,"Thannirina Hally",0000362914,75,0,Yes,350,0,0,350,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Gundlahally,0000362915,110,0,Yes,251,77,0,328,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Kadathippuru,0000362916,206,58,Yes,500,100,250,850,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Bommahally,0000362917,88,0,Yes,304,0,54,358,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,Kumbalagunte,0000362928,45,1,Yes,138,42,0,180,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,Mallohally,0000362929,232,56,Yes,1219,650,0,1869,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,Mallohallypalya,0000362930,54,0,Yes,108,100,0,208,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,"Mallohally Colony",0000362931,37,0,Yes,78,67,0,145,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Channadevi Agrahara",NA,Beeraihanapalya,0000362933,94,0,Yes,366,4,0,370,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Vaderahally,0000362943,49,0,Yes,121,72,0,193,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Bhaktharahally,0000362944,172,0,Yes,389,296,0,685,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Moogenahally,0000362946,68,0,Yes,216,51,5,272,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddabelavangala,NA,Doddahejjajaji,0000362947,280,185,Yes,787,416,109,1312,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddatumukuru,NA,Dombarahally,0000362950,70,0,Yes,225,51,1,277,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddatumukuru,NA,Byrasandra,0000362952,230,0,Yes,736,165,18,919,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Doddatumukuru,NA,"Byrasandra Palya",0000362953,129,0,Yes,454,67,5,526,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadonahlly,NA,Hadonahlly,0000362957,445,0,Yes,1501,296,48,1845,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadonahlly,NA,Bachahally,0000362964,134,0,Yes,325,281,0,606,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadripura,NA,"Chunchegowdana Hosahally",0000362973,98,0,Yes,449,85,0,534,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hadripura,NA,Rameshwara,0000362974,258,8,Yes,685,183,0,868,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Maralenahally,0000362982,273,34,Yes,778,254,3,1035,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Galibilikote,0000362983,120,0,Yes,661,189,0,850,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Madeshwara,0000362984,119,22,Yes,774,76,10,860,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Heggadahally,NA,"D.d. Kodigehally",0000362993,144,0,Yes,230,306,55,591,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Honnavara,NA,Simpadipura,0000363005,106,0,Yes,92,225,141,458,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Honnavara,NA,"Puttaiana Agrahara",0000363008,186,0,Yes,712,133,0,845,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Honnavara,NA,Gulllya,0000363010,83,0,Yes,194,180,0,374,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Thekalahally,0000363019,16,0,Yes,50,0,13,63,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Jakkenahally,0000363021,38,0,Yes,68,68,17,153,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Kottigemachanahally,0000363026,199,0,Yes,436,257,96,789,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hosahally,NA,Bankenahally,0000363030,84,0,Yes,330,11,0,341,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hulikunte,NA,Appakaranahally,0000363045,97,0,Yes,194,38,0,232,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hulikunte,NA,Tharabanahally,0000363054,78,0,Yes,259,105,0,364,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kadanuru,NA,Kalludevanahally,0000363061,52,0,Yes,173,34,0,207,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kanasavadi,NA,"Marasandra Colony",0000363074,38,0,Yes,102,42,15,159,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Kantanakunte,0000363079,569,10,Yes,1433,430,18,1881,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Vaddarahally,0000363082,374,0,Yes,773,726,0,1499,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Medihally,0000363085,94,0,Yes,48,329,0,377,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Allasandra,0000363087,105,0,Yes,270,29,110,409,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kantanakunte,NA,Thapasihally,0000363088,170,13,Yes,557,97,25,679,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kestur,NA,Huskur,0000363093,222,120,Yes,544,349,0,893,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kestur,NA,"Koogonahally Colony",0000363098,43,0,Yes,78,45,25,148,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kodigehally,NA,Thalagawara,0000363104,274,9,Yes,624,443,26,1093,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kodigehally,NA,Madagondanahally,0000363105,199,0,Yes,495,304,0,799,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kodigehally,NA,Hasanagatta,0000363106,115,0,Yes,274,186,3,463,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Konaghatta,NA,Shivapura,0000363111,302,175,Yes,870,336,0,1206,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Majarahosahally,NA,Jinkebachahally,0000363117,308,102,Yes,1022,203,8,1233,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Majarahosahally,NA,"Vivekananda Nagara",0000363119,230,0,Yes,753,59,23,835,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melekote,NA,Channapura,0000363128,101,0,Yes,312,27,35,374,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melekote,NA,Beedikere,0000363129,270,0,Yes,729,295,45,1069,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,"Pal Pal Dinne",0000363145,188,0,Yes,469,266,11,746,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,Kelaginajooganahally,0000363148,151,0,Yes,394,155,51,600,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,Melinanayakarandally,0000363152,212,8,Yes,180,426,236,842,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,"Lambani Thanda",0000363153,35,0,Yes,62,60,15,137,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Rajaghatta,NA,Rajaghatta,0000363154,616,234,Yes,1695,487,278,2460,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Rajaghatta,NA,Dasagondahally,0000363155,188,0,Yes,434,185,137,756,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Rajaghatta,NA,Kanchiganala,0000363156,380,57,Yes,957,514,59,1530,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Rajaghatta,NA,Thimmasandra,0000363157,227,83,Yes,532,368,5,905,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Rajaghatta,NA,Muddanayakanapalya,0000363160,108,0,Yes,138,33,260,431,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Sakkare Gollahally",NA,Bheemarauthanahally,0000363168,38,0,Yes,116,31,0,147,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Sakkare Gollahally",NA,Kalenahally,0000363169,11,0,Yes,35,0,0,35,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Sakkare Gollahally",NA,Akkathammanahally,0000363172,142,0,Yes,337,233,0,570,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,"Sakkare Gollahally",NA,Karadipalya,0000363179,102,0,Yes,267,0,138,405,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Gummanahally,0000363190,194,0,Yes,270,89,416,775,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Thammaganahally,0000363191,104,0,Yes,268,145,0,413,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Machenahally,0000363193,104,0,Yes,398,2,2,402,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Sulikunte,0000363196,86,0,Yes,240,104,0,344,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,"Benakina Madagu",0000363197,96,0,Yes,253,129,0,382,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,"Kada Allappanahally",0000363198,176,0,Yes,512,187,0,699,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Gundasandra,0000363203,114,0,Yes,364,100,0,464,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Kadubyadarahally,0000363205,89,5,Yes,3,15,341,359,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Karenahally,0000363206,65,0,Yes,120,62,63,245,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Majarahosahally,0000363210,50,0,Yes,38,10,155,203,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Thippuru,NA,Jaligere,0000363214,87,0,Yes,186,164,0,350,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Tubugere,0000363215,685,28,Yes,1298,1377,63,2738,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Southenahally,0000363217,78,0,Yes,305,0,0,305,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Kachahally,0000363220,75,0,Yes,299,0,0,299,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Kavalahally,0000363223,12,0,Yes,38,1,2,41,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Tubugere,NA,Mukkadighatta,0000363234,85,0,Yes,176,0,163,339,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Bhaktharahally,NA,Dandithimmaihanapaly,0001623760,14,0,Yes,27,19,10,56,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Kanasavadi,NA,Kurithimmaihanapalya,0001623780,21,0,Yes,78,0,0,78,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Melinajoganahally,NA,Bandepalya,0001623800,24,0,Yes,52,40,4,96,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Bovipalya,0001623804,27,0,Yes,59,43,4,106,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Sasalu,NA,Muthukattepalya,0001623805,17,0,Yes,62,2,0,64,NA,2024-06-07
Karnataka,"Bangalore Rural",Dodballapur,Hanabe,NA,Rakkiramanahally,0001659175,32,0,Yes,130,0,0,130,NA,2024-06-07
