ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2015-16,6,Haryana,609,JIND,60901,JIND,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,180,224,257,293,170,147,119,0,0,0,0,0,116,149,173,227,164,137,127,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,135,162,169,186,120,82,49,0,0,0,0,0,105,120,117,177,156,85,77,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,52,50,60,89,58,46,54,0,0,0,0,0,20,18,37,58,40,55,50,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,103,125,116,141,96,84,76,0,0,0,0,0,48,52,60,55,63,63,42,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,60,99,75,103,42,40,43,0,0,0,0,0,55,43,48,90,52,41,40,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,134,161,170,172,124,89,74,0,0,0,0,0,110,145,118,131,101,80,56,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,271,274,268,356,202,190,123,0,0,0,0,0,190,188,232,262,168,172,139,SC
2015-16,6,Haryana,609,JIND,60901,JIND,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,55,93,84,89,51,192,159,0,0,0,0,0,78,92,89,116,88,115,122,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,39,79,65,78,30,37,27,0,0,0,0,0,62,53,75,87,67,57,45,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,59,45,43,70,36,35,36,0,0,0,0,0,49,58,50,104,78,56,39,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,23,27,42,46,21,58,29,0,0,0,0,0,46,31,38,48,26,63,41,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,40,46,42,55,35,95,92,0,0,0,0,0,52,104,81,94,59,43,27,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,4,4,SC
2015-16,6,Haryana,609,JIND,60901,JIND,5,"HSS (VI-XII)",7,"Central Govt",Rural,2,0,0,0,0,0,0,0,19,12,16,20,23,16,22,0,0,0,0,0,6,9,6,8,3,6,4,SC
2015-16,6,Haryana,609,JIND,60901,JIND,1,"PS (I-V)",1,"Department of Education",Rural,2,216,199,389,410,376,498,426,0,0,0,0,0,0,0,343,387,450,495,458,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,1,"PS (I-V)",1,"Department of Education",Rural,2,81,81,220,235,238,304,273,0,0,0,0,0,0,0,215,209,239,263,257,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,214,276,245,280,277,0,0,0,0,0,0,0,238,268,236,291,264,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,1,"PS (I-V)",1,"Department of Education",Rural,2,42,27,161,137,162,184,184,0,0,0,0,0,0,0,143,182,174,168,155,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,1,"PS (I-V)",1,"Department of Education",Rural,2,28,43,171,196,165,245,226,0,0,0,0,0,0,0,180,174,158,219,215,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",1,"Department of Education",Rural,2,178,197,404,424,407,439,458,0,0,0,0,0,0,0,381,414,413,424,452,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,1,"PS (I-V)",1,"Department of Education",Rural,2,0,3,471,527,543,542,570,0,0,0,0,0,0,0,418,543,529,583,612,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,1,"PS (I-V)",1,"Department of Education",Urban,2,27,30,109,153,162,151,123,0,0,0,0,0,0,0,107,132,171,138,136,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,1,"PS (I-V)",1,"Department of Education",Urban,2,12,9,53,56,43,46,48,0,0,0,0,0,0,0,33,47,46,48,45,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,1,"PS (I-V)",1,"Department of Education",Urban,2,0,0,41,40,57,54,44,0,0,0,0,0,0,0,27,38,46,44,47,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",1,"Department of Education",Urban,2,4,6,9,18,29,18,20,0,0,0,0,0,0,0,18,24,25,36,23,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,1,"PS (I-V)",1,"Department of Education",Urban,2,0,0,50,57,55,80,54,0,0,0,0,0,0,0,41,53,72,73,71,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,10,4,10,8,7,6,5,0,0,0,0,0,0,0,9,5,3,6,2,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,14,10,8,8,10,5,2,0,0,0,0,0,0,0,5,3,4,1,2,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,0,0,4,0,4,3,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,10,9,11,5,4,3,6,0,0,0,0,0,0,0,3,4,5,2,1,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,0,0,10,7,10,6,6,0,0,0,0,0,0,0,4,3,3,4,2,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,2,2,0,3,2,2,3,1,0,0,0,0,0,0,0,5,5,4,5,1,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,2,0,0,5,1,3,0,1,0,0,0,0,0,0,0,3,2,2,1,2,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,2,0,0,8,2,6,4,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",8,Unrecognized,Rural,2,0,0,1,1,2,1,2,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",8,Unrecognized,Urban,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,5,3,23,18,29,20,21,23,19,17,30,48,2,4,12,6,8,6,9,9,12,5,14,30,1,6,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,11,10,21,19,11,14,11,16,12,21,33,28,5,17,6,6,4,6,4,3,4,6,10,14,3,3,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,25,15,19,12,6,11,15,10,17,9,12,27,1,0,8,9,5,6,5,8,5,3,7,7,0,0,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,11,13,10,13,11,6,9,4,6,4,10,13,3,3,3,6,4,3,3,6,1,2,2,3,1,1,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,2,0,5,0,1,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,2,1,14,11,15,12,10,12,9,8,16,36,0,0,6,9,3,5,4,5,5,7,4,10,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,17,19,13,17,26,27,17,13,21,25,2,1,7,7,8,4,8,9,3,4,5,4,1,2,SC
2015-16,6,Haryana,609,JIND,60901,JIND,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,103,78,90,85,91,95,93,97,99,87,88,116,5,6,82,68,68,70,63,66,59,58,60,72,2,1,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,12,7,15,19,10,14,19,25,10,4,10,18,5,5,10,5,3,11,3,15,3,4,4,1,2,2,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,0,0,23,24,9,12,10,9,7,9,12,29,0,0,8,5,10,1,4,7,5,2,7,10,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,16,14,9,8,5,1,4,2,4,7,11,34,0,0,6,2,0,2,5,3,2,2,3,5,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,0,0,55,45,37,44,40,28,33,37,44,43,0,0,8,24,22,15,18,14,22,13,14,15,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,8,"SS (IX-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,10,2,3,4,0,0,0,0,0,0,0,0,6,0,3,3,SC
2015-16,6,Haryana,609,JIND,60901,JIND,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,194,198,218,217,128,7,6,0,0,0,0,0,176,208,195,184,161,9,12,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,81,102,72,110,79,5,21,0,0,0,0,0,85,69,88,89,85,7,20,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,130,171,130,187,116,16,13,0,0,0,0,0,108,147,176,148,129,13,11,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,64,55,70,110,38,0,0,0,0,0,0,0,114,141,129,126,104,0,0,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,110,135,150,144,61,8,5,0,0,0,0,0,84,111,130,160,93,5,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,215,264,266,247,190,16,13,0,0,0,0,0,194,222,216,313,182,8,10,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,265,274,293,246,160,7,6,0,0,0,0,0,302,324,340,406,224,4,4,SC
2015-16,6,Haryana,609,JIND,60901,JIND,7,"SS (VI-X)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,61,72,62,42,32,0,0,0,0,0,0,0,69,81,67,62,30,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,7,"SS (VI-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,3,4,4,5,6,0,0,0,0,0,0,0,2,2,2,4,4,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,7,4,35,34,24,14,28,27,21,20,11,24,4,6,25,15,16,12,10,13,12,10,5,5,2,5,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,13,12,15,10,11,16,14,12,8,6,0,0,0,0,8,11,9,12,4,4,4,1,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,8,4,10,5,10,5,6,4,3,6,0,0,0,0,3,3,8,2,3,2,0,2,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,3,4,8,4,1,1,9,2,5,3,0,0,0,0,1,2,2,1,1,0,1,1,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,0,0,8,8,11,10,3,3,4,1,0,0,0,0,6,1,1,3,1,0,2,1,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,13,5,15,19,23,23,14,16,12,18,2,3,0,0,12,9,12,7,7,7,6,5,2,1,1,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,0,0,9,6,4,3,9,4,3,1,0,0,0,0,2,3,1,4,5,4,2,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,10,10,43,36,34,22,30,21,23,27,10,3,0,0,32,21,24,28,19,28,21,19,5,6,0,0,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,8,10,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,0,0,4,7,5,6,2,3,3,1,0,0,0,0,3,2,2,3,6,0,4,1,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,0,0,4,5,2,4,1,0,1,2,0,0,0,0,2,3,1,1,0,1,1,2,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,0,0,24,20,17,13,13,16,8,7,0,0,0,0,10,7,8,9,7,6,4,8,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,2,"UPS (I-VIII)",8,Unrecognized,Rural,2,0,0,3,9,4,5,5,6,3,2,0,0,0,0,2,5,1,1,0,1,0,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,96,95,84,0,0,0,0,0,0,0,0,0,156,134,147,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,70,67,73,0,0,0,0,0,0,0,0,0,68,83,79,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60903,SAFIDON,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,98,88,105,7,9,8,3,0,0,0,0,0,110,120,131,4,8,3,1,SC
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,20,22,17,0,0,0,0,0,0,0,0,0,20,29,27,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60905,ALEWA,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,20,23,20,0,0,0,0,0,0,0,0,0,56,69,64,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60906,UCHANA,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,77,93,83,0,0,0,0,0,0,0,0,0,110,119,141,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60907,NARWANA,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,80,101,114,0,0,0,0,0,0,0,0,0,142,153,171,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60901,JIND,4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",Urban,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,SC
2015-16,6,Haryana,609,JIND,60902,JULANA,3,"HSS (I-XII)",4,"Government Aided",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,3,"HSS (I-XII)",4,"Government Aided",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,3,"HSS (I-XII)",4,"Government Aided",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60902,JULANA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60903,SAFIDON,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60905,ALEWA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60906,UCHANA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60902,JULANA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60903,SAFIDON,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60906,UCHANA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60905,ALEWA,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60906,UCHANA,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60902,JULANA,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60903,SAFIDON,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60905,ALEWA,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60906,UCHANA,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,5,"HSS (VI-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60902,JULANA,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60903,SAFIDON,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60906,UCHANA,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,5,"HSS (VI-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,5,"HSS (VI-XII)",7,"Central Govt",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60902,JULANA,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60903,SAFIDON,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60904,PILLUKHERA,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60905,ALEWA,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60906,UCHANA,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60907,NARWANA,1,"PS (I-V)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60901,JIND,1,"PS (I-V)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60902,JULANA,1,"PS (I-V)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2015-16,6,Haryana,609,JIND,60903,SAFIDON,1,"PS (I-V)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
