Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Location,School_Type_Id,School_Type,Total_Number_of_Schools,Building,Complete_Medical_Checkup,Computer_Available,Functional_Drinking_Water,Drinking_Water,Functional_Electricity,Functional_Boy_Toilet,Functional_Girl_Toilet,Functional_Toilet_Facility,Functional_Toilet_and_Urinal,Functional_Urinal,Functional_Urinal_Boy,Functional_Urinal_Girl,Handwash,Separate_Room_for_Headmaster,Incinerator,Internet,Kitchen_Garden,Land_Available,Librarian,Library_or_Reading_Corner_or_Book_Bank,Medical_Checkup,Newspaper,Playground,Rain_Water_Harvesting,Ramps,Solar_Panel,Furniture,Water_Purifier,Water_Tested
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",1,"Department of Education",Rural,1,Boys,4,3,0,0,3,4,0,4,0,4,0,0,0,0,2,3,0,0,4,3,0,4,4,3,2,0,2,0,3,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",2,"Tribal Welfare Department",Rural,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",1,"Department of Education",Rural,2,Girls,7,7,0,1,6,6,3,0,7,7,0,0,0,0,6,2,0,0,5,3,0,7,7,3,4,1,5,0,7,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",2,"Tribal Welfare Department",Rural,2,Girls,3,3,0,0,2,3,3,0,2,2,0,0,0,0,3,0,0,0,1,1,0,1,2,2,2,0,0,0,2,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",1,"Department of Education",Urban,2,Girls,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",1,"Department of Education",Rural,3,Co-Ed,246,216,0,5,187,232,30,246,246,246,0,0,0,0,146,51,0,0,207,167,0,213,196,99,135,15,203,0,218,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,9,9,0,0,3,8,6,4,4,4,0,0,0,0,7,1,0,0,0,1,0,3,3,3,8,0,0,0,9,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",97,"Madarsa recognized (by Wakf board/Madarsa Board)",Rural,3,Co-Ed,9,9,0,1,2,7,2,1,0,1,0,0,0,0,5,0,0,0,1,0,0,3,3,3,2,0,1,0,5,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",1,"Department of Education",Urban,3,Co-Ed,4,3,0,0,4,4,1,4,4,4,0,0,0,0,2,2,0,0,4,3,0,4,2,2,3,0,1,0,4,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,2,2,0,0,2,2,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,2,1,2,0,1,0,2,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,4,4,0,3,3,4,4,3,3,3,0,0,0,0,4,3,0,0,0,2,4,3,4,3,4,0,2,0,3,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,5,5,0,3,5,5,5,5,5,5,0,0,0,0,5,5,0,1,0,5,2,5,5,5,5,0,4,0,5,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,8,"SS (IX-X)",1,"Department of Education",Rural,3,Co-Ed,21,4,0,0,0,17,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,8,5,3,0,21,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,8,"SS (IX-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,8,"SS (IX-X)",1,"Department of Education",Urban,3,Co-Ed,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,7,"SS (VI-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,35,35,0,5,31,35,28,18,19,19,0,0,0,0,33,17,0,2,0,19,0,22,21,28,34,0,5,0,31,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,7,7,0,3,7,7,7,6,6,6,0,0,0,0,6,5,0,4,0,2,1,7,5,6,6,1,3,0,7,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,Boys,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,4,"UPS (VI-VIII)",1,"Department of Education",Urban,1,Boys,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,4,"UPS (VI-VIII)",1,"Department of Education",Urban,2,Girls,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,4,"UPS (VI-VIII)",1,"Department of Education",Rural,3,Co-Ed,113,101,0,12,82,100,24,87,29,91,0,0,0,0,61,47,0,0,34,83,0,91,99,64,68,9,86,0,78,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233304,NASRULLAGANJ,4,"UPS (VI-VIII)",1,"Department of Education",Urban,3,Co-Ed,2,2,0,1,2,2,1,2,2,2,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,0,2,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,17,17,0,14,14,17,17,8,8,8,0,0,0,0,17,9,0,8,0,9,12,11,15,10,17,5,9,0,17,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,20,20,0,17,14,20,20,13,13,13,0,0,0,0,18,12,0,9,0,11,13,12,15,11,19,6,8,0,19,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",1,"Department of Education",Urban,1,Boys,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",1,"Department of Education",Rural,2,Girls,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",1,"Department of Education",Urban,2,Girls,2,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,Co-Ed,4,3,0,1,0,4,3,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,3,0,3,0,1,0,4,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",1,"Department of Education",Urban,3,Co-Ed,3,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,3,1,1,0,3,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,10,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,10,"HSS (IX-XII)",7,"Central Govt",Urban,3,Co-Ed,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,5,"HSS (VI-XII)",7,"Central Govt",Urban,3,Co-Ed,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",1,"Department of Education",Rural,1,Boys,9,9,0,1,7,7,2,9,0,9,0,0,0,0,4,4,0,0,7,7,0,7,5,3,7,0,7,0,8,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",2,"Tribal Welfare Department",Urban,1,Boys,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",1,"Department of Education",Rural,2,Girls,9,9,0,0,7,8,1,0,9,9,0,0,0,0,5,5,0,0,7,6,0,5,7,1,4,0,8,0,8,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",2,"Tribal Welfare Department",Urban,2,Girls,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",1,"Department of Education",Rural,3,Co-Ed,339,331,0,6,245,311,45,339,339,339,0,0,0,0,184,109,0,2,279,265,0,260,279,111,245,22,242,0,295,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,17,17,0,3,15,17,9,7,7,7,0,0,0,0,17,9,0,2,1,10,0,8,9,9,15,1,5,0,12,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",97,"Madarsa recognized (by Wakf board/Madarsa Board)",Rural,3,Co-Ed,6,6,0,1,4,6,3,1,2,2,0,0,0,0,6,0,0,0,3,2,0,2,3,2,6,0,1,0,6,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",1,"Department of Education",Urban,3,Co-Ed,35,31,0,1,22,29,11,35,35,35,0,0,0,0,22,12,0,1,7,16,0,17,19,8,22,2,18,0,32,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,6,6,0,4,4,6,6,1,1,1,0,0,0,0,6,3,0,2,0,3,0,2,2,2,4,0,3,0,6,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,1,"PS (I-V)",97,"Madarsa recognized (by Wakf board/Madarsa Board)",Urban,3,Co-Ed,5,5,0,0,3,5,4,2,1,2,0,0,0,0,5,2,0,0,0,0,0,3,0,0,1,0,1,0,5,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,14,14,0,9,8,14,14,12,12,12,0,0,0,0,14,11,0,3,0,13,10,12,11,13,14,5,7,0,13,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,6,"SS (I-X)",4,"Government Aided",Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4,0,3,0,2,3,4,2,4,4,2,1,0,4,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,8,"SS (IX-X)",1,"Department of Education",Rural,3,Co-Ed,29,17,0,1,0,27,15,0,0,0,0,0,0,0,15,0,0,2,1,0,6,0,24,0,13,2,10,0,29,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,8,"SS (IX-X)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,2,2,0,0,1,2,2,1,1,1,0,0,0,0,2,1,0,0,0,1,1,0,1,1,2,0,0,0,2,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,8,"SS (IX-X)",1,"Department of Education",Urban,3,Co-Ed,7,4,0,1,0,6,5,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,6,0,6,2,3,0,7,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,7,"SS (VI-X)",1,"Department of Education",Rural,3,Co-Ed,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,2,"UPS (I-VIII)",1,"Department of Education",Rural,3,Co-Ed,3,3,0,0,1,3,1,2,1,2,0,0,0,0,0,1,0,0,2,3,0,3,3,2,3,0,2,0,3,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,3,Co-Ed,172,172,0,50,139,170,137,96,98,100,0,0,0,0,164,117,0,14,2,102,2,95,94,108,157,14,44,0,119,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,2,"UPS (I-VIII)",6,"Other Govt. managed schools",Rural,3,Co-Ed,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,2,"UPS (I-VIII)",97,"Madarsa recognized (by Wakf board/Madarsa Board)",Rural,3,Co-Ed,7,7,0,1,4,7,5,0,0,0,0,0,0,0,7,1,0,1,1,1,0,3,2,1,4,1,1,0,6,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,3,Co-Ed,51,51,0,28,39,51,43,32,31,32,0,0,0,0,50,37,0,4,0,31,1,24,30,25,42,6,21,0,42,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,2,"UPS (I-VIII)",97,"Madarsa recognized (by Wakf board/Madarsa Board)",Urban,3,Co-Ed,3,3,0,2,3,3,3,2,2,2,0,0,0,0,3,2,0,0,0,1,0,2,1,2,3,0,0,0,3,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,Boys,6,5,0,1,5,6,4,4,0,4,0,0,0,0,3,3,0,0,3,5,0,3,5,3,6,0,5,0,4,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",1,"Department of Education",Urban,1,Boys,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,2,0,0,1,2,0,2,2,2,2,1,1,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,Girls,7,7,0,1,7,7,2,0,6,6,0,0,0,0,4,3,0,0,4,3,0,7,6,2,3,1,6,0,5,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",1,"Department of Education",Urban,2,Girls,2,2,0,0,2,2,2,0,2,2,0,0,0,0,2,1,0,1,0,1,0,1,2,0,2,1,2,0,2,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",1,"Department of Education",Rural,3,Co-Ed,148,138,0,8,109,137,41,109,55,118,0,0,0,0,70,83,0,1,93,120,0,118,127,65,116,22,113,0,98,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",7,"Central Govt",Rural,3,Co-Ed,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2012-13,23,"Madhya Pradesh",2333,SEHORE,233305,SEHORE,4,"UPS (VI-VIII)",1,"Department of Education",Urban,3,Co-Ed,11,11,0,3,9,10,9,8,8,10,0,0,0,0,8,7,0,0,2,7,1,9,6,8,8,2,7,0,7,0,0
