id,survey_year,state,college_institution,address_line1,address_line2,city,district,pin_code,website,area_in_acre,construct_in_sqmt,year_of_establishment,affiliat_university,other_affiliated_university_id,statutory_body_id,other_statutory_body,year_of_affiliation,location,latitude,longitude,type,autonomous,has_diploma_courses,management,specialized,evening,speciality,other_speciality,girl_exclusive,staff_quarter_available,non_teaching_staff,teaching_staff,total,student_hostel_available,hostel_count
49879,2015,Telangana,"GOVERNMENT DEGREE COLLEGE FOR WOMEN (JOGIPET)",6,JOGIPET,NA,Medak,502270,NA,NA,NA,2012,"Osmania University, Hyderabad",NA,1,NA,2012,R,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
6092,2015,Gujarat,"Daulatbhai Trivedi Law College","Navgujarat Campus,","Ashram Road,",Ahmedabad,Ahmadabad,380014,www.dtlawcollege.com,2,5500,1966,"Gujarat University, Ahmedabad",NA,10,NA,1966,U,23.0441053,72.570618,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Law,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
33563,2015,Maharashtra,"Maharashtriya Shikshan Sanstha Parag B.Ed. College At Post Sadavali Tal Sangameshwar Dist Ratnagiri","ATPOST SADAVALI, TAL- SANGMESHWAR","DIST - RATNAGIRI",DEVRUKH,Ratnagiri,415804,www.pcer.in,0,1834.29,2009,"Mumbai University Mumbai",NA,3,NA,2009,R,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
47674,2015,Karnataka,"GOVERNMENT FIRST GRADE COLLEGE, TILUVALLI","GOVERNMENT FIRST GRADE COLLEGE, TILUVALLI","GOVERNMENT FIRST GRADE COLLEGE, TILUVALLI","TILUVALLI Tq- HANGAL",Haveri,581120,NIL,NA,NA,2012,"Karnataka University, Dharwad",NA,1,NA,2013,R,14.7670001,75.1260001,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
36758,2015,Rajasthan,"M.D. College, Thalarka","VPO- THALARKA","TEH.- NOHAR",THALARKA,Hanumangarh,335524,www.mdcollegeonline.com,2.21779,800,2011,"Maharaja Ganga Singh University, Bikaner",NA,1,NA,2011,R,29.291724,74.5682972,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
321,2015,Gujarat,"A.P.M.C. COLLEGE OF PHARMACEUTICAL EDUCATION AND RESEARCH, HIMATNAGAR 207","COLLEGE CAPMUS",MOTIPURA,HIMATNAGAR,"Sabar Kantha",383001,WWW.apmccper.org,2.5,6730.28,2000,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2000,R,23.27852,72.21593,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,Pharmacy,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
42591,2015,"Uttar Pradesh","VAISHNO DEVI PRASHIKSHAN MAHAVIDYALAYA, GODASI, CHEERGARH, PRATAPGARH","GONDAHI BABAGANJ",KUNDA,PRATAPGARH,Pratapgarh,230143,www.vdpmorganization.org,4,6242,2007,"Dr. Ram Manohar Lohia Awadh University, Faizabad",NA,1,NA,2008,R,25.00034,81.00082,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,TRUE,5,58,63,TRUE,1
18169,2015,Maharashtra,"Athwale Social Work, Chimur","SHEDEGAON CAMPUS","POST KHADSANGI, TAH. CHIMUR DISTT. CHANDRAPUR",CHIMUR,Chandrapur,442903,www.athavalesocialworkchimur.com,3.5,2511.225,1992,"GONDWANA UNIVERSITY, GADCHIROLI",713,1,NA,1992,R,23.25672,68.25672,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Others,"SOCIAL WORK",FALSE,FALSE,NA,NA,NA,TRUE,1
12532,2015,"Uttar Pradesh","RAM AUTAR MAHAVIDYALAYA, BUDHAULI,",BUDHAULI,"KANPUR DEHAT","KANPUR DEHAT","Kanpur Dehat",209115,www.srambudhauli.org,6,20000,1993,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",NA,1,NA,1993,R,NA,NA,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9182,2015,Karnataka,"B305 Manjeera College of Education Bidar","AFD COLONY, FAIZPURA","BEHIND ABUL FAIZ DARGA",Bidar,Bidar,585401,manjeeraeducare.co.in,2.7,3150,2010,"Gulbarga University, Gulbarga",NA,3,NA,2010,U,17.902205,77.538614,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
20192,2015,"Uttar Pradesh","Shri Sanatan Dharm Sanskrit Mahavidyalaya,","Chobay Moh. Budaun",NA,Budaun,Budaun,243601,NA,NA,NA,1928,"Sampurnanand Sanskrit Vishwavidyalaya, Varanasi",NA,1,NA,1928,U,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9300,2015,Karnataka,"C425 Sha Bra Mahanta Shivachary Swamyji Degree college","SARSWATIPUR KUSNOOR ROAD BEHIND GULBARGA UNIVERSITY",GULBARGA,GULBARGA,Gulbarga,585106,www.rectglb.org,1.1702,3.80722,2007,"Gulbarga University, Gulbarga",NA,1,NA,2007,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
52244,2015,Karnataka,"C537 SHARAD RESHMI DEGREE COLLEGE","ANNAPURNESHWARI NAGAR","KUSNOOR ROAD",GULBARGA,Gulbarga,585106,www.rectglb.org,0.02754821,111.4836,2015,"Gulbarga University, Gulbarga",NA,1,NA,2015,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
52249,2015,Karnataka,"C538 SHISHIR RESHMI DEGREE COLLEGE","OPP. GULBARGA UNIVERSITY","SEDAM ROAD",GULBARGA,Gulbarga,585106,www.rectglb.org,0.1239669,501.6764,2015,"Gulbarga University, Gulbarga",NA,1,NA,NA,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25925,2015,Telangana,"Manjeera Degree College (Patancheru)","7,72,77,37,74,775","Goutham Nagarr , patancheru",patancheru,Medak,502319,www.manjeera.com,2,27000,2003,"Osmania University, Hyderabad",NA,1,NA,2003,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
197,2015,Gujarat,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH 045","College Campus","Old National Highway No. 08","Bharuch - 392001",Bharuch,392001,www.svmit.ac.in,10.65,21600,1996,"Gujarat Technological University, Ahmedbabd",NA,"01,06",NA,2008,U,21.70001,72.97001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Engineering & Technology",NA,FALSE,TRUE,0,1,1,TRUE,3
52250,2015,Karnataka,"C539 SMT BHARTHI RESHMI DEGREE COLLEGE","AZADPUR ROAD","SEDAM ROAD",GULBARGA,Gulbarga,585106,www.rectglb.org,0.45913682,929.0304,2015,"Gulbarga University, Gulbarga",NA,1,NA,2015,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
49694,2015,Karnataka,"C530 SMT SUBADRAMA B RESHME ARTS, SCIENCE AND COMMERCE DEGREE COLLEGE","ASHOK NAGAR HONGUNTA ROAD SHAHABAD","SHAHABAD TQ:CHITTAPUR DIST: GULBARGA",SHAHABAD,Gulbarga,585228,www.rectglb.org,0.33057851,929.0304,2013,"Gulbarga University, Gulbarga",NA,1,NA,NA,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9215,2015,Karnataka,"C467 Vidyarthi BBM & BCA Degree College Gulbarga","SEDAM ROAD GULBARGA",GULBARGA,GULBARGA,Gulbarga,585106,www.rectglb.org,0.16529,668.9019,2009,"Gulbarga University, Gulbarga",NA,1,NA,2009,U,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
41634,2015,Maharashtra,"N.D.M.V.P.Samajs College of Education, Satana,Tal. Baglan, Dist.Nashik 423301","Deola - Satana Road, Darhane Phata,","Satana Tal.Satana Dist.Nashik",Satana,Nashik,423301,www.ndmvpcoedsatana.org,1.62,625,2005,"Savitribai Phule Pune University",NA,3,NA,2006,R,20.59361,74.21611,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
45175,2015,Maharashtra,"D B INSTITUTE OF MANAGEMENT AND RESEARCH, LATUR","Survey No 10,11,12 D.B. Campus , Latur - Nanded H/ighway , At Mahalangra","Tq. Chakur, Dist. Latur",LATUR,Latur,413513,www.dbimrlatur.org,11.79,2792,2011,"Swami Ramanand Teerth Marathwada University, Nanded",NA,6,NA,2011,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25979,2015,Telangana,"Visionary Degree College","H.NO.20-4-973/59 A, Abdullah Building, Khilwath",NA,Hyderabad,Rangareddy,500002,NA,0.47548209,939.695669,2007,"Osmania University, Hyderabad",NA,1,NA,2007,R,17.3592227,78.469935,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
50247,2015,Telangana,"VISIONARY DEGREE COLLEGE, RAJENDRA NAGAR","Plot No.23,Pillar No. 178 Ward No.2,Block No.2.Upparpally,","Rajendra Nagar",Hyderabad,Rangareddy,500048,www.visionaryedu.in,0.103306,12000,2014,"Osmania University, Hyderabad",NA,1,NA,2014,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5877,2015,Gujarat,"Sheth T. C. Kapadia Arts & Commerce College","Chhotaudepur Road","Po : Bodeli","Bodeli Ta : sankheda",Vadodara,391135,www.bodelicollege.com,12.75,2113,1964,"SHRI GOVIND GURU UNIVERSITY",NA,1,NA,1970,R,22.27065,73.71542,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
4101,2015,Gujarat,"Shri J.B.Thacker Commerce College","Mirzapar Road","Near Mandvi Octroi Taluka: Bhuj 370001",BHUJ,Kachchh,370001,www.jbthackercollegebhuj.org,12,12000,1970,"Krantiguru Shyamji Krishna Verma Kachchh University, Kachchh","13,10,104",1,NA,2003,U,23.236548,69.650255,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Commerce,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5858,2015,Gujarat,"M. B. Patel Rashtrabhasha Vinayan Aur Vanijya Mahavidyalaya","HINDI BHAVAN, NR., NAGRI EYE HOSPITAL, ELLISBRIDGE,",AHMEDABAD,AHMEDABAD.,Ahmadabad,380006,www.rashtrabhashacollege.org,0.34,1537.9,1993,"Gujarat University, Ahmedabad",NA,1,NA,1993,U,23.03750678,72.56054435,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25778,2015,Telangana,"Princess Shehkar Degree College for Women","Mahal No.3","Purani Haveli,",Hyderabad,Hyderabad,500002,pswcph@yahoo.co.in,27500.18,22896.68,1972,"Osmania University, Hyderabad",NA,1,NA,1972,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
11168,2015,Maharashtra,"Balvant College, VITA","Khanapur Road Vita","Tal.Khanapur Dis.Sangli",Vita,Sangli,415311,www.balwantcollege.org,16.2,NA,1963,"Shivaji University, Kolhapur",NA,1,NA,1963,R,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,TRUE,31,40,71,TRUE,2
11004,2015,Maharashtra,"Shrimant Babasaheb Deshmukh Mahavidyalaya, Atpadi","At./ Post. - Atpadi. Tehesil - Atpadi. Dist. - Sangli","At./ Post. - Atpadi. Tehesil - Atpadi. Dist. - Sangli",Atpadi,Sangli,415301,www.sbdmatpadi.com,7.3,20005.22,1969,"Shivaji University, Kolhapur",NA,1,NA,1969,R,17.25001,74.57001,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
47808,2015,Maharashtra,"BOMBAY NATURAL HISTORY SOCIETY","Hornbill House, Dr. Salim Ali Chowk","Shaheed Bhagat Singh Road","Mumbai 400 001",Mumbai,400001,www.bnhs.org,NA,1521,1883,"Mumbai University Mumbai",NA,1,NA,1957,U,18.553459,72.500007,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25867,2015,Telangana,"Sindu Degree College","ADARSH NAGAR",PATHAKUNTA,TANDUR,Rangareddy,501141,NA,2.25,0.25,2009,"Osmania University, Hyderabad",NA,1,NA,2009,U,17.252602,77.593795,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5926,2015,Gujarat,"I. V. Patel College of Commerce","College Road, College Campus, P.O. Box : 17, Nadiad","Taluka Nadiad","Nadiad 387001",Kheda,387001,www.ivcommerce.org,67,4458.9,1960,"Sardar Patel University, Vallabh Vidyanagar",NA,1,NA,1968,R,22.691585,72.863363,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Commerce,NA,FALSE,TRUE,1,1,2,TRUE,1
25852,2015,Telangana,"S.V Degree College","H.No. 3-5-4/A, Indira Nagar, Ramantha Pur",Hyderabad,Hyderabad,Hyderabad,500013,svcollege.com,NA,NA,1994,"Osmania University, Hyderabad",19,1,NA,1994,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25956,2015,Telangana,"Takshashila Degree College","4-1-326/1,2 Shivaji Nagar Colony,","Alampally Road,",Vikarabad,Rangareddy,501101,Nil,NA,502,2002,"Osmania University, Hyderabad",NA,19,"state council of higher education",2002,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
21060,2015,Karnataka,"SFS Evening College, Opp. to Biocon, Huskur Gate, Hosur-Bangalore Main Road, Electronic City, Bangalore-560 100","Huskur Gate,","Electronics City",Bangalore,Bangalore,560100,www.sfseveningcollege.com,5,90000,2013,"Bangalore University, Bangalore",NA,1,NA,2013,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
1005,2015,Gujarat,"ARTS & COMMERCE COLLEGE-DHARI","OPP. RAILWAY STATION","STATION PLOT,",DHARI,Amreli,365640,NA,0.19768351,1393.545,2005,"Saurashtra University, Rajkot",NA,1,NA,2005,R,21.19034,71.10038,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
17771,2015,Karnataka,"Kamala Nehru Memorial National Arts, Commerce & Science College, Shimoga.","Principal, Kamala Nehru Memorial National College For Women","K.T.Shamaiah Gowda Road,",Shivamogga-577201,Shimoga,577201,www.knmnc.edu.in,3,28122,1965,"Kuvempu University, Shankaraghatta, Shimoga",713,19,"Kuvempu University, Shankaragatta",1965,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Management,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
15766,2015,Maharashtra,"BHAI CHHANNUSING CHANDELE COLLGE OF SOCIAL WORK 163 A RAILWAY LINE OLD EMPLOYMENT CHOWK IN FRONTOF BHANDARE HOSPITAL SOLAPUR-413001","163 A RAILWAY LINE OLD EMPLOYMENT CHOWK IN FRONTOF BHANDARE HOSPITAL SOLAPUR-413001","163 A RAILWAY LINE OLD EMPLOYMENT CHOWK IN FRONTOF BHANDARE HOSPITAL SOLAPUR-413001",Solapur,Solapur,413001,www.chandelecollegeofsocialwork.com,0.1136,459.87,1994,"Solapur University, Solapur",NA,1,NA,1994,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Others,0,FALSE,FALSE,NA,NA,NA,TRUE,1
26140,2015,Telangana,"Sindhu Degree College","12-2-784/A/7, SHALIMAR CAFE LANE,","RETHIBOWLI, MEHDIPATNAM,",HYDERABAD,Hyderabad,500028,www.sindhucollege.com,12000,501,2005,"Osmania University, Hyderabad",434,1,NA,2005,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25625,2015,Telangana,"Geethanjali Degree College","Near Ayyappa Temple, Main Road, Gajwel",NA,Gajwel,Medak,502278,NA,0.125,400,2004,"Osmania University, Hyderabad",NA,1,NA,2015,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25637,2015,Telangana,"Gauthami Degree College (Chintal)","TELANGANA ENCLAVE","NEAR HP GAS IDPL CHINTAL",HYDERABAD,Rangareddy,500037,NA,0.31,941.58,1991,"Osmania University, Hyderabad",NA,1,NA,1991,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
33494,2015,Maharashtra,"National Centre for Rural Developments Sterling College of Arts Science & Commerce Plot No 43 Section 19 Nerul Navi Mumbai 400 706","Plot No.43, Sector 19","D.G. Walse Patil Marg","Nerul (E), Navi Mumbai",Mumbai,400706,www.sterlingcollege.edu.in,0.5,1845.71,2001,"Mumbai University Mumbai",NA,1,NA,2001,U,19.03116,73.02332,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
6021,2015,Gujarat,"Sahajanand College of Education, Vastral","MADHAV EDUCATION CAMPUS","VASTRAL ROAD,VASTRAL",AHMEDABAD,Ahmadabad,382418,www.moghibaeducationtrust.org,0.5683,1300,2006,"Gujarat University, Ahmedabad",NA,"03,01",NA,2006,R,22.99988,72.660614,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
26084,2015,Telangana,"Hindu Degree College for Women","DOOR NO-7-2-1087","NEAR SRI HANUMAN DEVASTHANAM, SANATHNAGAR",HYDERABAD,Hyderabad,7/2/2010,www.hinducollegeforwomen.com,1.35,31754.33,1997,"Osmania University, Hyderabad",NA,1,NA,1997,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
20609,2015,Karnataka,"FAS First Grade College, #18/2,Addiganahlli, Rajankunte, Bangalore-560 064.","#18/2,Addiganahalli,Rajankunte,Bangalore-560064","Chokkanahalli,Yelahanka,Bangalore-560064",Bangalore,Bangalore,560064,fasdegreecolleg@gmail.com,1.5,25000,2008,"Bangalore University, Bangalore",NA,1,NA,2010,U,NA,NA,"Affiliated College",TRUE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
12369,2015,"Uttar Pradesh","STATE UNANI MEDICAL COLLEGE,",ALLAHABAD,NA,NA,Allahabad,201527,NA,NA,NA,NA,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",NA,11,NA,NA,U,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
27202,2015,Telangana,"Islamia Arts & Science College, Opp. MGM Hospital, Warangal 506 007","Opposite MGM Hospital",NA,Warangal,Warangal,506007,www.islamiaedusociety.com,8,2000,1974,"Kakatiya University, Warangal",NA,1,NA,1991,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
50628,2015,Karnataka,"Government First Grade College for Women, old Taluka Office, Dharwad","Higher Primary School No.8, Campus, Old Taluka Office, Dharwad",NA,Dharwad,Dharwad,580001,NA,NA,NA,2013,"Karnataka State Women University, Bijapur",NA,1,NA,2014,U,15.463574,75.004791,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
12120,2015,"Uttar Pradesh","AWADHESH SINGH MAHAVIDYALAYA, ASAVI,","VILL. ASAVI","PO. ASAVI","KANPUR DEHAT","Kanpur Dehat",209310,asmvaswi.org.in,10.556,7100,2006,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",NA,1,NA,2006,R,26.25001,79.25672,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
35110,2015,"Madhya Pradesh","RAvishankar Teachers Training Inst. Near People Dental College Bhanpur, Bhopal","Near peoples' Dental College bypass Road Bhanpura, Bhopal",NA,Bhopal,Bhopal,462038,www.rttibhopal.org,2.75,4474.83,2004,"Barkatullah University, Bhopal",NA,3,NA,2004,U,23.29761,77.43164,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
35982,2015,"Madhya Pradesh","Modern Institute of Pharmaceutical Sciences, Gram Alwasa, Sanwer Road, Indore","Gram Alwasa, Behind Rewti Range","Sanwer Road",Indore,Indore,453111,www.moderninstitutes.in,2,5876,2007,"Rajiv Gandhi Prodoyogiki Vishwavidyalaya, Bhopal",NA,9,NA,2007,R,22.00001,75.00001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25447,2015,Telangana,"Siva Sivani Degree College","NH - 7, Near Cineplanet",Kompally,Secunderabad,Rangareddy,500100,www.ssdc.ac.in,2,1,2002,"Osmania University, Hyderabad",NA,1,NA,2002,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6093,2015,Gujarat,"Bhramanand Institute of Business Administration","Shree Swaminarayan Vidhyadham,","Mahemdavad-Hathijan Road, Hathijan, Ahmedabad-45.",Ahmedabad,Ahmadabad,382445,www.swaminarayanvidhayadham.com,6,1729,2010,"Gujarat University, Ahmedabad",NA,1,NA,2010,R,22.94637,72.668935,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
840,2015,Gujarat,"DIGVIJAY A.& C. COLLEGE-DIGVIJAYGRAM (JAMNAGAR)",Dibvijaygram,Sikka,Sikka,Jamnagar,361140,NA,2,12000,2006,"Saurashtra University, Rajkot",NA,1,NA,2006,R,22.40342731,69.83937673,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
989,2015,Gujarat,"MAHILA ARTS & COMM. COLLEGE-UNA","Shree Abhechand Gandhi Road","Opp. Police,Line","AT UNA TA. UNA PIN 362560",Junagadh,362560,NA,1.21,920.76,1993,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",NA,1,NA,1993,U,20.8200713,71.0390022,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Arts,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
556,2015,Gujarat,"Z. F. Wadia Womens College and N. K. Johta College of Commerce","Jawaharlal Nehru Marg","Athwalines Surat","Surat 395001 Taluka: Choryasi",Surat,395001,www.wadiacollegesurat.org,0.76,4081.24,1951,"Veer Narmad South Gujarat University, Surat",NA,1,NA,1951,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
25707,2015,Telangana,"Swathi Degree College","#17-1-380/E/9, CENTRAL EXCISE COLONY, SAIDABAD",HYDERABAD,Hyderabad,Hyderabad,500059,swathistanfordcolleges.com,NA,844.4,2003,"Osmania University, Hyderabad",NA,19,"swathi educational society",2003,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
8139,2015,Kerala,"ANWARUL ISLAM WOMENS' ARABIC COLLEGE, MONGAM","Mongam Post",NA,Mongam,Malappuram,673642,aiwacollege.com,10.5,NA,1968,"Calicut University, Thenhipalem, Malapuram",NA,1,NA,1970,R,11.12699666,76.02861411,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
1175,2015,Gujarat,"HM Patel Institute of English Training & Research, Vallabh Vidyanagar","Post Box No - 32","Nana Bazar","Vallabh Vidyanagar",Anand,388120,www.hmpenglish.com,0.61837,3317,1965,"Sardar Patel University, Vallabh Vidyanagar",NA,3,NA,1969,R,22.5602851,72.9300806,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,TRUE,10,10,20,TRUE,2
656,2015,Gujarat,"Shri S. G. Patel Arts & Shri P. K. Desai Commerce College","Nandurbar Road",Nizar,Nizar,Tapi,394370,NA,7.15,2316,1999,"Veer Narmad South Gujarat University, Surat",NA,1,NA,1999,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
728,2015,Gujarat,"V.M.MEHTA MUNI.MUNI. ARTS & COMM. COLLEGE, JAMNAGAR","Panchvati Society,","Pandit Nehru Marg, Ta: Jamnagar",Jamnagar,Jamnagar,361002,www.vmmcollege.org,6.41805,2990.21,1972,"Saurashtra University, Rajkot",NA,1,NA,1972,U,22.470001,70.070001,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9057,2015,Karnataka,"D426 Govt First Grade Degree College Raichur","Nijalingappa colony","Lingasugur Road",RAICHUR,Raichur,584101,www.gfgc.kar.nic.in,3.2,3.2,2006,"Gulbarga University, Gulbarga",NA,1,NA,2006,U,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
